,visitorid,itemid,event,timestamp
991,70,299,view,1433182901002
992,216,82,view,1433182903229
993,194,277,view,1433182591447
994,165,96,view,1433182912334
995,26,284,view,1433182914051
996,267,183,view,1433182916416
997,242,381,view,1433182923465
998,145,240,view,1433182929093
999,263,63,view,1433182553006
1000,7,240,view,1433184176987
1001,201,33,view,1433182937875
1002,196,168,view,1433182546110
1003,217,57,view,1433182953807
1004,20,62,view,1433182527439
1005,265,442,view,1433182524934
1006,76,276,view,1433182518603
1007,66,260,view,1433182962794
1008,30,466,view,1433182962852
1009,97,457,view,1433182505951
1010,180,88,view,1433182970804
1011,89,44,view,1433182978711
1012,50,169,view,1433182981497
1013,247,435,addtocart,1433182486696
1014,189,279,view,1433182464666
1015,26,132,view,1433183002828
1016,248,431,view,1433182451388
1017,166,366,view,1433182429893
1018,255,172,view,1433182412916
1019,211,138,view,1433182412055
1020,57,189,view,1433183033903
1021,25,29,view,1433183052865
1022,196,109,view,1433183055238
1023,47,101,view,1433180762620
1024,170,133,view,1433182371588
1025,32,23,view,1433183067301
1026,1,318,view,1433182349605
1027,263,405,view,1433183077973
1028,168,13,view,1433183079438
1029,164,17,view,1433182340443
1030,120,360,view,1433183084502
1031,57,128,view,1433183084532
1032,247,236,view,1433182326359
1033,83,197,view,1433183094339
1034,257,379,view,1433182321005
1035,172,216,view,1433183098027
1036,115,24,view,1433183100957
1037,34,4,view,1433183102634
1038,202,354,view,1433182305058
1039,76,445,view,1433183110780
1040,125,41,view,1433182290590
1041,115,104,view,1433183117381
1042,38,198,view,1433183118616
1043,157,398,view,1433182280827
1044,57,400,view,1433182278025
1045,275,64,view,1433183127343
1046,247,150,addtocart,1433183129913
1047,237,43,view,1433183133354
1048,142,119,view,1433182241543
1049,155,160,view,1433182221572
1050,9,383,view,1433183163292
1051,118,318,view,1433182189674
1052,57,183,addtocart,1433183185104
1053,25,424,view,1433182169354
1054,121,195,view,1433183209947
1055,20,218,view,1433183225294
1056,209,32,view,1433180743546
1057,164,305,view,1433182122967
1058,10,49,view,1433182098933
1059,164,385,view,1433182084527
1060,187,432,view,1433183264999
1061,136,29,addtocart,1433182072067
1062,57,264,view,1433182069906
1063,135,226,view,1433182039692
1064,9,191,view,1433184204308
1065,157,460,view,1433183305043
1066,178,449,view,1433182010514
1067,122,349,view,1433183328442
1068,135,359,view,1433183349582
1069,40,10,view,1433181953037
1070,101,215,view,1433183365367
1071,60,440,view,1433181917936
1072,103,69,view,1433181903919
1073,39,323,view,1433181896538
1074,174,206,view,1433183390155
1075,34,416,addtocart,1433183394482
1076,271,279,view,1433181887460
1077,118,177,view,1433181883219
1078,7,304,view,1433181873120
1079,202,250,view,1433181865587
1080,182,72,view,1433180724750
1081,60,296,view,1433184213429
1082,73,59,view,1433181842435
1083,103,26,view,1433181830587
1084,220,20,view,1433181826510
1085,242,152,view,1433183439378
1086,274,457,view,1433181819735
1087,33,272,view,1433181807220
1088,254,92,view,1433181784299
1089,3,21,view,1433181764995
1090,28,26,view,1433183492420
1091,49,80,view,1433181744192
1092,33,210,view,1433183509725
1093,190,371,view,1433181710046
1094,34,293,addtocart,1433183520078
1095,93,148,view,1433183520564
1096,155,180,view,1433183525599
1097,7,224,view,1433181695566
1098,238,335,view,1433183530949
1099,101,331,view,1433181689397
1100,16,368,view,1433181687341
1101,0,381,view,1433183539022
1102,0,272,view,1433181663453
1103,60,186,view,1433181652209
1104,124,157,view,1433181651052
1105,247,240,addtocart,1433181642757
1106,164,215,view,1433183566658
1107,220,264,view,1433181640843
1108,93,397,view,1433181628078
1109,39,45,view,1433183579020
1110,76,418,view,1433181617624
1111,133,300,view,1433181613382
1112,37,92,view,1433183589093
1113,28,165,view,1433181605920
1114,5,16,view,1433183596766
1115,92,221,view,1433181578956
1116,92,242,view,1433181575309
1117,46,284,view,1433180704723
1118,92,115,view,1433181563197
1119,20,104,view,1433181549231
1120,54,323,view,1433183637451
1121,117,407,view,1433181541152
1122,203,96,view,1433181521558
1123,95,270,view,1433181519197
1124,32,303,view,1433181503405
1125,46,369,view,1433181501143
1126,133,89,view,1433183679286
1127,161,413,view,1433181468281
1128,54,170,view,1433183692477
1129,57,47,view,1433183694436
1130,246,150,view,1433181458150
1131,54,203,view,1433183697569
1132,16,99,view,1433181449185
1133,179,439,view,1433184233014
1134,165,396,view,1433183715320
1135,193,116,view,1433183733189
1136,202,90,view,1433183734441
1137,203,96,view,1433181406179
1138,47,348,view,1433181371917
1139,163,269,view,1433181371749
1140,3,190,view,1433183761299
1141,177,246,view,1433181364727
1142,170,329,view,1433183764851
1143,177,363,view,1433181332489
1144,196,406,view,1433181330930
1145,23,346,view,1433184239027
1146,178,69,view,1433181312631
1147,54,323,view,1433183804357
1148,92,242,view,1433181294204
1149,48,200,view,1433181284356
1150,106,100,view,1433181280711
1151,263,70,view,1433183824527
1152,150,440,view,1433181276488
1153,228,373,view,1433183833149
1154,242,152,view,1433184242748
1155,127,58,view,1433181261895
1156,225,21,view,1433183839991
1157,177,246,view,1433181255711
1158,178,331,view,1433181240844
1159,82,340,view,1433181236286
1160,16,99,view,1433181224033
1161,34,411,view,1433183874035
1162,187,126,view,1433181209324
1163,212,160,view,1433183876729
1164,263,27,view,1433181203903
1165,34,184,view,1433183881541
1166,196,412,view,1433183882230
1167,252,423,view,1433181188308
1168,270,76,view,1433183889895
1169,104,167,view,1433181186896
1170,57,387,view,1433181186858
1171,42,190,view,1433181181399
1172,218,70,view,1433183895825
1173,80,346,view,1433183902180
1174,25,302,view,1433181163407
1175,155,128,view,1433183921933
1176,61,85,view,1433183924366
1177,51,196,view,1433181135562
1178,242,263,view,1433183929432
1179,90,103,view,1433181124811
1180,158,194,view,1433183937898
1181,143,371,view,1433181113357
1182,184,396,view,1433183942600
1183,156,242,view,1433181101916
1184,9,156,view,1433183948705
1185,170,443,view,1433181098579
1186,261,270,view,1433181093531
1187,183,331,view,1433183960139
1188,191,280,view,1433180667330
1189,276,203,view,1433181060992
1190,196,316,view,1433181050475
1191,159,186,view,1433183991554
1192,80,416,addtocart,1433183995656
1193,178,204,view,1433181032494
1194,168,357,view,1433181030246
1195,89,241,view,1433181008987
1196,178,459,view,1433180998377
1197,147,46,view,1433184027866
1198,58,79,view,1433180986620
1199,109,433,view,1433180985710
1200,225,317,view,1433180983875
1201,250,138,view,1433180978463
1202,89,283,view,1433180976423
1203,275,54,view,1433184038807
1204,25,302,view,1433180964577
1205,270,221,view,1433184045197
1206,237,351,view,1433180962390
1207,64,343,view,1433180960478
1208,97,265,view,1433180955614
1209,60,358,view,1433180950872
1210,195,406,view,1433180941879
1211,164,198,view,1433184067529
1212,89,82,view,1433180927682
1213,128,110,view,1433180923095
1214,70,54,transaction,1433184261340
1215,70,284,transaction,1433184261371
1216,179,439,view,1433184261418
1217,106,83,view,1433180911257
1218,34,293,view,1433184083284
1219,97,389,view,1433184084367
1220,269,383,view,1433184087587
1221,247,3,view,1433180864760
1222,178,115,view,1433180864010
1223,95,181,view,1433184119352
1224,169,416,view,1433180839760
1225,57,375,view,1433180835269
1226,49,370,view,1433180823453
1227,80,4,view,1433184145887
1228,110,4,view,1433184148472
1229,244,209,view,1433180814100
1230,168,201,view,1433180811217
1231,253,179,view,1433184154046
1232,29,413,view,1433180801470
1233,80,331,view,1433184159723
1234,80,150,transaction,1433182772710
1235,23,199,view,1433184167021
1236,20,104,view,1433182813145
1237,56,228,view,1433182727650
1238,27,244,view,1433182820675
1239,115,18,view,1433182707335
1240,163,12,view,1433182834067
1241,238,36,view,1433182690053
1242,215,270,view,1433182684590
1243,149,57,view,1433182845275
1244,127,209,view,1433182847426
1245,255,290,view,1433182850418
1246,71,165,view,1433182859631
1247,267,180,view,1433182865158
1248,102,103,view,1433180783250
1249,146,330,view,1433182874327
1250,32,23,view,1433182632584
1251,106,456,view,1433163305883
1252,51,170,view,1433164245572
1253,213,160,view,1433169946630
1254,190,119,view,1433169830690
1255,162,113,view,1433165319715
1256,141,188,view,1433170708344
1257,61,275,view,1433168051566
1258,88,384,view,1433168100808
1259,140,418,view,1433170281870
1260,136,196,view,1433171007640
1261,200,168,view,1433166543300
1262,7,233,view,1433171007598
1263,93,205,view,1433168379976
1264,255,314,view,1433165378715
1265,39,418,view,1433167782749
1266,19,398,view,1433167176337
1267,7,224,view,1433170138826
1268,57,31,view,1433171534518
1269,164,334,view,1433171534393
1270,33,245,view,1433168592322
1271,210,309,view,1433165830555
1272,208,159,view,1433170630382
1273,23,309,view,1433168327811
1274,39,456,view,1433165009744
1275,93,145,view,1433170295146
1276,53,198,view,1433164318175
1277,61,331,view,1433163782465
1278,241,230,view,1433167407143
1279,217,328,view,1433171272599
1280,266,200,view,1433163299794
1281,49,141,view,1433169001964
1282,173,235,view,1433165755356
1283,14,308,view,1433171898001
1284,62,414,view,1433166425411
1285,34,127,view,1433167729022
1286,43,352,view,1433163324540
1287,270,445,view,1433165806772
1288,100,47,view,1433171697253
1289,252,51,view,1433168747406
1290,279,420,view,1433166525794
1291,149,154,view,1433164501042
1292,213,160,view,1433169843677
1293,166,259,view,1433169843756
1294,75,415,view,1433169351348
1295,189,434,view,1433167557484
1296,243,330,view,1433169844607
1297,128,325,view,1433168129594
1298,174,364,view,1433170695529
1299,269,124,view,1433171812553
1300,168,153,addtocart,1433168270532
1301,209,274,view,1433166506865
1302,226,165,view,1433167368253
1303,48,261,view,1433169488904
1304,88,384,view,1433170559211
1305,272,315,view,1433169615085
1306,150,173,view,1433169470955
1307,105,160,view,1433171389970
1308,219,433,view,1433171005349
1309,48,23,view,1433169519878
1310,38,26,view,1433168650351
1311,264,431,view,1433172110233
1312,83,464,view,1433168347388
1313,130,265,view,1433165528657
1314,193,145,view,1433171660119
1315,82,76,view,1433171482791
1316,61,431,view,1433168622308
1317,186,13,view,1433171893297
1318,204,59,view,1433168093684
1319,231,296,view,1433166051250
1320,241,73,addtocart,1433166902999
1321,260,430,view,1433166975492
1322,105,21,view,1433171398281
1323,41,354,view,1433163882363
1324,219,61,view,1433171047406
1325,106,456,view,1433163753893
1326,61,45,view,1433164120244
1327,238,275,view,1433165246401
1328,103,388,view,1433165814931
1329,146,326,view,1433168231870
1330,168,392,view,1433170402533
1331,135,260,view,1433167241091
1332,133,172,view,1433166870705
1333,146,39,view,1433163742345
1334,37,299,view,1433170766418
1335,163,0,view,1433164208740
1336,191,344,view,1433171598211
1337,61,293,view,1433169757678
1338,61,275,view,1433166794120
1339,221,326,view,1433165906195
1340,241,321,view,1433167735137
1341,260,144,view,1433167015720
1342,270,175,view,1433163419001
1343,211,113,view,1433163758776
1344,278,172,view,1433171240899
1345,210,182,view,1433165906868
1346,135,260,view,1433168233281
1347,145,275,view,1433170030886
1348,14,443,view,1433171917593
1349,219,315,view,1433170669418
1350,101,243,transaction,1433164275232
1351,36,418,view,1433167299277
1352,95,434,view,1433170203302
1353,224,28,view,1433169900888
1354,179,340,view,1433168115744
1355,265,261,view,1433170947977
1356,220,401,view,1433169540899
1357,86,340,view,1433169693424
1358,25,236,view,1433167927589
1359,66,264,view,1433170145526
1360,222,421,view,1433172056698
1361,198,184,view,1433169713961
1362,4,171,view,1433167459746
1363,230,296,view,1433171594688
1364,272,315,view,1433171380700
1365,83,285,view,1433169145442
1366,211,270,view,1433167299839
1367,28,356,view,1433171012626
1368,83,69,view,1433168068744
1369,95,124,view,1433172063933
1370,115,440,view,1433163183688
1371,213,312,view,1433165474288
1372,133,330,view,1433171690472
1373,96,93,view,1433169697815
1374,42,133,view,1433171756439
1375,128,80,view,1433167217339
1376,171,340,view,1433171466034
1377,198,438,view,1433170626529
1378,242,185,view,1433163500453
1379,17,199,view,1433164288834
1380,177,13,view,1433171329481
1381,239,87,view,1433168819251
1382,275,300,view,1433164769452
1383,61,15,view,1433164769802
1384,101,288,view,1433164523322
1385,187,143,view,1433168128060
1386,110,80,view,1433169131931
1387,67,253,view,1433170144109
1388,218,425,view,1433166368546
1389,65,89,view,1433169574172
1390,167,29,view,1433171636044
1391,213,125,view,1433164771134
1392,215,83,view,1433167360744
1393,153,53,view,1433171510505
1394,173,124,view,1433168716268
1395,132,326,view,1433167484812
1396,61,431,view,1433169914693
1397,46,398,view,1433167515524
1398,274,338,view,1433164116886
1399,231,314,view,1433169103429
1400,131,86,view,1433164924724
1401,164,215,view,1433171633764
1402,258,47,view,1433166000429
1403,89,406,view,1433169653249
1404,11,373,view,1433171905575
1405,162,113,view,1433165385837
1406,160,70,view,1433163398489
1407,252,370,view,1433164033723
1408,48,415,addtocart,1433165343211
1409,267,363,view,1433168657689
1410,40,124,view,1433166797131
1411,174,245,view,1433164889914
1412,129,430,view,1433172058080
1413,61,15,view,1433165089508
1414,178,199,view,1433167265848
1415,126,321,view,1433163063274
1416,77,129,view,1433171913082
1417,64,252,view,1433166842725
1418,43,443,view,1433163293334
1419,14,326,view,1433171746748
1420,267,277,view,1433163167361
1421,14,271,view,1433172024440
1422,97,124,view,1433172114012
1423,188,165,view,1433167443176
1424,267,376,view,1433169428037
1425,82,130,view,1433170561462
1426,246,328,view,1433168919638
1427,38,26,view,1433168743852
1428,61,305,view,1433171201075
1429,210,157,view,1433168579703
1430,81,340,view,1433171450237
1431,148,175,view,1433167000021
1432,176,160,view,1433168369621
1433,270,175,view,1433165090483
1434,241,321,view,1433166997450
1435,159,240,view,1433166590613
1436,71,337,view,1433167942626
1437,116,245,view,1433167450322
1438,256,435,view,1433171306066
1439,188,335,view,1433169404544
1440,177,447,view,1433170251684
1441,11,149,view,1433170251910
1442,163,11,view,1433170880897
1443,6,101,view,1433164460413
1444,208,138,view,1433164869930
1445,251,116,view,1433171850446
1446,48,381,view,1433172006328
1447,189,434,view,1433167519740
1448,234,237,view,1433167162466
1449,181,209,view,1433163962722
1450,244,105,view,1433169433375
1451,244,440,view,1433169435685
1452,78,59,view,1433171683134
1453,57,181,view,1433171683275
1454,127,141,view,1433171118625
1455,209,389,view,1433164900764
1456,140,418,view,1433170375949
1457,211,163,view,1433168906341
1458,219,142,view,1433171810513
1459,252,200,view,1433164327240
1460,218,70,view,1433171895242
1461,2,312,view,1433167328482
1462,43,202,view,1433163307689
